"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"01-09-2015";NA;407;316;243;218;192;147;NA;368,02;394,085;274,07;338,685;482,81;354,07;466,79;320,42;450,425;342,945;401,805;421,42;408,505;387,29;284,77;379,12;305,95;335,56;298,05;384,53;402,41;NA;147;407;375,4;NA
"02-09-2015";NA;397;319;249;222;192;148;NA;354,54;373,975;269,62;334,22;477,7;343,005;421,83;323,34;432,275;313,215;390,115;441,175;399,705;387,305;285,36;377,43;319,42;326,765;297,88;394,775;394,62;NA;148;397;370,1;NA
"03-09-2015";NA;389;325;258;223;189;149;NA;352,22;341,675;269,95;323,785;467,01;324,705;392,64;330,57;420,72;325,88;400,415;455,04;394,765;387,965;284,71;372,73;331,95;323,04;307,4;393,88;383,8;NA;149;389;366,1;NA
"04-09-2015";NA;385;331;264;225;190;151;NA;354,3;314,6;274,33;316,795;461,91;316,36;373,73;334,155;402,23;363,525;402,415;466,01;388,59;390,375;281,9;355,93;337,4;315,685;316,65;389,975;380,55;NA;151;385;363,2;NA
"05-09-2015";NA;386;334;272;228;189;153;NA;348,13;303,975;270,04;308,115;454,11;312,37;371,52;345,105;404,595;428,72;409,535;472,665;390,03;381,075;285,81;348,84;351,37;313,07;328,16;390,49;380,54;NA;153;386;363,3;NA
"06-09-2015";NA;394;336;279;230;190;155;NA;346,68;307,495;267,2;301,705;445,87;323,135;391,46;352,775;413,115;504,535;431,385;467,335;395,07;366,61;293,7;346,42;367,24;310,795;331,16;385,37;381,2;NA;155;394;362,9;NA
"07-09-2015";NA;400;338;282;232;191;155;NA;343,49;312,46;263,86;302,265;438,7;343,4;401,43;362,66;426,175;483,125;454,23;466,57;399,965;347,665;302,21;344,83;379,95;312,765;339,94;375,7;377,09;NA;155;400;362,6;NA
"08-09-2015";NA;406;339;284;236;193;155;NA;346,94;319,6;269,99;299,8;441,29;353,485;430,92;372,155;439,08;474,295;473,6;450,535;398,99;333,735;308,35;340,17;386,11;308,175;344,73;364,09;360,7;NA;155;406;361,6;NA
"09-09-2015";NA;408;338;286;239;195;152;NA;352,63;331,255;271,81;294,51;446,07;361,755;469,43;392,375;448,375;469,3;480,555;439,165;401,085;330,125;319,03;337,46;388,83;309,605;354,35;351,755;355,83;NA;152;408;363,7;NA
"10-09-2015";NA;409;336;286;242;196;150;NA;352,46;330,875;274,92;284,64;448,33;381,405;500,88;408,695;468,01;464,18;488,7;428,5;397,755;329,205;328,08;333,97;383,29;316,66;361,1;339,365;360,93;NA;150;409;367,4;NA
"11-09-2015";NA;406;336;286;243;201;148;NA;351,66;333,03;277,93;268,935;446,45;401,685;517,76;418,23;498,185;472,68;501,375;417,445;397,685;334,49;337,19;340,17;371,71;327,47;371,55;331,295;375,47;NA;148;406;371;NA
"12-09-2015";NA;407;338;287;245;205;148;NA;343,25;329,815;283,07;261,255;446,22;421,33;520,7;427,755;515,925;480,125;505,385;414,16;396,52;337,05;346,71;347,16;352,04;338,315;385,51;327,93;387,63;NA;148;407;373,1;NA
"13-09-2015";NA;408;341;288;244;208;148;NA;336,63;335,5;281,46;262,555;447,33;430,94;507,24;433,615;525,185;495,455;523,995;410,9;399,605;338,93;348,27;346,24;327,14;356,3;402,79;332,69;399,93;NA;148;408;374,4;NA
"14-09-2015";NA;406;342;292;241;211;144;NA;325,49;331,75;278,36;276,28;451,16;444,865;491,12;436,585;518,985;506,14;548,72;409,19;404,58;338,395;343,69;348,79;309,07;362,86;414,54;334,38;412,6;NA;144;406;375,4;NA
"15-09-2015";NA;405;348;299;237;212;143;NA;319,15;325,915;282,84;282,125;463,2;445,03;470,75;425,66;513,04;521,76;577,185;412,115;396,495;334,085;344,4;354,03;292,79;371,515;424,22;344,27;428,58;NA;143;405;376,6;NA
"16-09-2015";NA;405;351;306;236;213;144;NA;316,61;340,745;282,08;292,16;472,61;439,62;452,9;413,64;508,915;529,3;614,715;420,985;395,52;336,025;340,15;353,47;292,55;379,655;433,5;353,175;432,58;NA;144;405;379,7;NA
"17-09-2015";NA;407;355;310;238;212;147;NA;318,38;362,425;289,56;304,03;489,32;439,09;452,56;403,235;490,32;528,135;631,05;428,83;401,49;340,275;332,96;355,06;303,02;375,945;448,62;373,295;434,34;NA;147;407;385,7;NA
"18-09-2015";NA;409;361;314;240;211;148;NA;322,81;377,46;296,12;320,505;510,81;441,94;465,02;399,24;491,33;524,165;637,685;438,08;414,415;346,86;329,82;349,69;322,17;376,75;473,42;394,045;441,3;NA;148;409;393,4;NA
"19-09-2015";NA;409;368;318;240;210;149;NA;328,52;398,315;302,56;336,81;530,13;453,555;492,17;401,485;501,69;530,38;622,95;438,605;423,075;352,43;330,53;362,76;346,77;380,04;497,1;401,125;442,72;NA;149;409;400,6;NA
"20-09-2015";NA;405;377;320;239;210;149;NA;334,65;412,565;307,35;352,48;550,17;459,21;542,02;397,685;519,94;531,415;640,45;445,06;428,235;351,79;331,58;372,51;369,68;375,61;497,89;414,775;451,73;NA;149;405;405,6;NA
"21-09-2015";NA;403;384;320;240;208;147;NA;340,44;423,575;307,59;366,565;569,32;472,165;577,72;404,35;538,075;558,215;709,85;440,045;429,9;351,74;333,9;374,03;389,22;368,775;501,89;413,775;450,07;NA;147;403;408,6;NA
"22-09-2015";NA;399;394;319;244;206;144;NA;350,94;420,295;307,31;377,645;564,48;467,715;609,61;415,605;552,245;580,38;727,935;441,295;439,03;352,3;334,52;380,11;400,41;356,22;499,32;423,315;454,56;NA;144;399;411,6;NA
"23-09-2015";NA;393;401;319;248;203;141;NA;362,51;414,035;312,02;390,505;555,9;469,27;632,96;419,61;587,375;596,38;731,935;438,65;447,51;351,665;336,68;377,76;402,73;353,085;485,62;433,8;465,05;NA;141;401;413,2;NA
"24-09-2015";NA;392;405;314;251;202;140;NA;362,48;411,06;309,97;396,47;561,77;478,36;642,73;426,78;629,885;615,615;706,345;442,39;438,38;352,035;344,83;370,06;393,68;361,15;469,26;440,61;479,25;NA;140;405;415,2;NA
"25-09-2015";NA;395;409;307;254;198;138;NA;359,95;402,845;312,38;397,33;567,77;482,215;632,07;431,69;645,405;587,515;692,64;436,225;435,66;347,185;352,97;364,42;390,18;368,61;451,56;435,825;486,74;NA;138;409;417,9;NA
"26-09-2015";NA;406;412;299;257;193;136;NA;363,48;402,015;312,58;391,28;564,04;473,675;621,13;440,38;638,48;549,94;646,31;426,535;438,965;354,105;365,42;360,45;379,47;374,475;430,84;434,815;498,51;NA;136;412;421;NA
"27-09-2015";NA;417;416;294;255;189;133;NA;363,62;404,94;305,6;371,37;560,99;459,445;600,5;448,595;629,475;531,255;601,405;427,33;441,885;362,58;382,32;363,04;372,06;379,825;424,98;430;497,19;NA;133;417;422,1;NA
"28-09-2015";NA;427;418;290;255;185;130;NA;358,86;401,245;301,35;357,785;558,33;439,61;545,72;458,135;627,51;530,73;547,99;435,93;436,955;373,82;387,91;376,97;373,75;383,24;440,02;422,305;490,95;NA;130;427;423,9;NA
"29-09-2015";NA;435;422;288;255;183;127;NA;357,78;384,305;298,84;346,295;548,46;445,45;502,15;457,61;615,63;545,035;533,12;451,465;437,455;379,275;392,46;393,07;381,12;385,14;443,53;409,44;488,55;NA;127;435;427,1;NA
"30-09-2015";NA;439;426;290;255;183;125;NA;356,56;364,645;298,42;341,355;525,8;447,375;460,21;455,17;606,195;584,56;516,64;464,43;454,365;392,14;391,91;417,12;395,05;382,425;459,77;404,03;463,92;NA;125;439;429,6;NA
"01-10-2015";NA;442;432;295;253;184;124;NA;355,7;376,135;293,87;346,235;509,28;452,785;421,04;453,05;581,97;609,375;517,53;476,285;464,94;405,37;407,25;426,67;406;384,985;487,14;395,955;445,04;NA;124;442;427,8;NA
"02-10-2015";NA;444;436;304;249;185;124;NA;350,06;384,955;295,45;349,37;499,39;456,995;406,1;448,7;560,76;641,275;519,075;486,465;473,8;419,77;426,35;440,07;417,11;382,8;514,61;383,25;441,62;NA;124;444;431,4;NA
"03-10-2015";NA;445;440;312;243;190;126;NA;348,48;400,68;300,44;337,475;486,67;458,675;409,2;446,185;543,195;648,435;527,025;497,385;489,795;424,08;444,14;456,89;419,78;384,655;534,55;367,425;445,82;NA;126;445;435,4;NA
"04-10-2015";NA;444;443;317;238;193;127;NA;346,35;407,97;298,31;343,84;475,74;463,085;417,81;446,73;534,3;644,43;541,625;515,145;500,455;408,82;454;470,81;424,15;386,37;545;354,39;453,86;NA;127;444;436,7;NA
"05-10-2015";NA;443;442;323;235;197;130;NA;341,53;410,19;302,92;349,03;485,66;457;435,01;442,865;528,08;632,09;560,045;524,93;519,295;387,655;461,29;471,78;427,41;380,725;547,19;343,97;459,86;NA;130;443;436,6;NA
"06-10-2015";NA;441;436;331;233;202;133;NA;339,52;411,195;305,22;356,765;503,11;459,47;442,5;440,855;512,015;619,98;579,155;537,315;522,455;381,545;462,84;463,86;423,82;381,495;534,45;335,795;463,82;NA;133;441;434;NA
"07-10-2015";NA;443;428;338;231;205;136;NA;339,79;417,315;305,32;361,55;510,15;458,505;455,19;436,015;506,305;604,165;589,725;545,775;527,235;377,6;461,94;455,85;404,89;381,59;508;341,435;467,49;NA;136;443;431,4;NA
"08-10-2015";NA;446;420;341;232;208;137;NA;338,54;412,51;304,2;369,695;517,8;431,53;474,76;420,56;512,105;559,115;596,645;551,95;527,325;381,81;461,04;455,32;392,7;378,93;480,37;347,46;472,68;NA;137;446;431;NA
"09-10-2015";NA;447;415;343;232;211;139;NA;336,08;401,76;293,31;376,385;524,61;387,13;483,57;403,75;504,495;515,965;581,405;538,23;525,46;403,01;451,79;448,67;373,68;383,15;455,46;349,785;472,9;NA;139;447;427,1;NA
"10-10-2015";NA;447;415;346;232;213;140;NA;332,61;391,085;284,39;364,23;527,89;354,925;494,53;385,035;506,095;507,6;562,885;511,23;517,515;413,865;438,14;426,47;367,11;386,04;437,69;351,07;469,52;NA;140;447;419,9;NA
"11-10-2015";NA;446;420;351;234;214;144;NA;330,91;387,715;275,84;353,765;533,14;339,4;502,98;369,855;499,465;499,71;547,545;487,04;508,695;421,765;425,51;408,51;363,24;387,11;417,66;345,935;466,89;NA;144;446;410,8;NA
"12-10-2015";NA;445;427;355;236;214;146;NA;325,05;379,965;274,05;349,33;538,86;330,28;514,11;360,21;492,91;501,115;523,33;460,46;499,97;427,065;404,61;397,59;356,54;382,215;406,05;333,735;458,92;NA;146;445;400,4;NA
"13-10-2015";NA;443;435;360;237;213;147;NA;323,66;370,14;274,09;345,905;536,32;330,385;533,4;360,57;491,565;511,815;501,64;433,385;490,61;424,185;394,1;390,21;357,48;378,17;395,4;331,46;439,69;NA;147;443;394,1;NA
"14-10-2015";NA;444;442;363;240;213;148;NA;321,97;354,93;274,18;350,13;532,09;330,41;553,83;367,005;476,88;524,105;468,675;434,23;479,92;417,81;387,48;384,71;357,72;380,4;388,72;326,23;423,46;NA;148;444;390,7;NA
"15-10-2015";NA;445;446;363;243;215;153;NA;326,26;337,55;278,84;357,17;521,24;339,275;566,84;381,135;474,58;521,555;437,99;429,57;466,935;425,905;393,77;389,39;360,5;386,125;385,87;327,805;408,24;NA;153;446;393,1;NA
"16-10-2015";NA;450;452;361;245;217;157;NA;332,77;327,38;281,7;367,805;513,96;347,625;577,32;393,615;461,45;524,925;429,22;426,565;465,09;442,995;401,56;401,45;364,65;396,155;382,51;335,765;423,65;NA;157;452;398,7;NA
"17-10-2015";NA;455;455;361;246;219;160;NA;343,06;321,405;289,08;383,615;510,82;355,37;577,29;405,41;450,765;494,905;433,2;437,95;468,55;459,32;406,93;415,73;369,17;411,01;386,91;357,01;441,76;NA;160;455;408,7;NA
"18-10-2015";NA;458;454;362;249;221;164;NA;358,83;319,195;309,76;391,955;508,32;361,72;566,96;410,94;443,7;462,35;438,105;446,335;471,11;468,425;413,3;433,04;376,04;416,72;388,69;375,475;466,63;NA;164;458;418,3;NA
"19-10-2015";NA;459;451;368;254;220;167;NA;365,21;314,755;316,47;385,49;509,27;360,755;562,95;415,425;441,395;433,745;442,55;459,77;476,74;475,145;426,65;442,63;380,62;423,375;390,13;397,97;483,3;NA;167;459;425;NA
"20-10-2015";NA;459;445;377;257;218;170;NA;365,91;308,3;314,26;376,24;515,3;361,695;552,94;415,9;447,945;423,13;454,83;479,6;482,78;480,63;431,02;456,1;384,33;421,595;385,62;416,55;507,4;NA;170;459;428,1;NA
"21-10-2015";NA;461;440;381;262;217;169;NA;373,06;308,705;309,55;367,855;523,7;364,78;537,51;416,405;453,585;418,825;467,195;493,565;496,845;478,685;435,92;462,78;386,2;418,89;395,08;420,585;533,92;NA;169;461;430,1;NA
"22-10-2015";NA;467;436;380;268;217;170;NA;380,07;310,045;311,68;352,625;534,11;369,31;532,74;416;474,04;436,795;480,205;508,905;511,81;477,655;434,37;463,96;389,37;410,37;400,54;424,265;566,26;NA;170;467;433,8;NA
"23-10-2015";NA;471;434;377;271;217;170;NA;383,82;320,775;313,39;329,25;551,56;377,68;512,88;419,935;487,02;458,435;494,18;516,095;527,335;471,665;429,72;463,32;392,4;408,425;403,46;431,59;607,75;NA;170;471;438,7;NA
"24-10-2015";NA;476;434;372;273;218;169;NA;388,65;344,315;326,64;313,825;571,29;391,725;515,62;421,35;501,81;487,975;513,775;505,62;542,45;469,275;426,78;463,91;399,23;412,54;415,5;447,695;641,17;NA;169;476;444,1;NA
"25-10-2015";NA;484;435;370;276;219;167;NA;388,71;362,47;324,39;305,83;562,38;405,37;510,26;424,725;531,445;516,81;534,475;498,825;543,735;467,66;414,94;461,61;412,2;411,025;434,79;457,1;656,28;NA;167;484;449,6;NA
"26-10-2015";NA;489;434;364;276;220;165;NA;382,77;385,36;323,53;293,595;565,91;416,72;501,89;430,71;565,72;547,51;553,665;487,855;544,625;470,435;407,36;470,97;418,63;404,48;453,44;458,32;661,88;NA;165;489;455,5;NA
"27-10-2015";NA;493;435;361;273;220;163;NA;375,99;405,93;326,86;292,325;560,57;424,985;506,44;430,975;590,52;571,955;569,05;481,98;551,12;456,68;398,7;485,38;429,25;404,645;474,26;460,475;638,98;NA;163;493;461,6;NA
"28-10-2015";NA;496;435;355;271;221;162;NA;370,58;413,845;334,06;298,225;562,72;423,885;500,5;434,39;609,31;594,135;587,505;475,785;541,65;452,13;396,95;498,42;438,6;409,44;494,24;455,89;607,13;NA;162;496;462,7;NA
"29-10-2015";NA;496;434;349;269;224;161;NA;372,16;412,06;331,22;302,445;569,34;423,995;484,89;431,665;624,205;599,985;592,395;479,17;535,955;448,495;402,24;505,19;453,98;412,095;506,02;460,205;573,35;NA;161;496;463,9;NA
"30-10-2015";NA;493;433;347;270;224;164;NA;376,51;397,975;319,49;325,42;569,33;409,13;471,67;430,715;618,695;596,985;565,19;484,71;525,175;448,585;394,5;501,51;479,65;413,66;517,68;467,67;539,5;NA;164;493;458,1;NA
"31-10-2015";NA;489;434;347;272;225;165;NA;378,31;377,885;305,08;343,25;559,13;393,71;454,24;426,66;596,285;586,65;527,35;494,38;521,995;436,265;393,15;492,59;495,42;415,955;526,82;475,43;512,77;NA;165;489;453,1;NA
"01-11-2015";NA;485;438;347;276;225;165;NA;382,14;358,1;293,12;358,95;547,71;379,76;445,6;429,33;565,515;589,2;488,915;511;520,65;434,905;385,66;492,42;497,06;414,88;533,72;493,815;497,43;NA;165;485;449,5;NA
"02-11-2015";NA;478;445;352;280;229;164;NA;382,82;348,7;289,45;376,355;546,18;371,53;442,41;438,035;541,445;600,075;455;514,19;518,005;434;389,93;479,95;478,04;419,99;526,51;513,965;511,32;NA;164;478;448,1;NA
"03-11-2015";NA;472;452;357;286;230;161;NA;384,83;338,78;277,31;395,81;563,71;363,055;448,01;451,58;520,595;620,21;431,925;513,36;513,34;439,815;397,83;474,83;460,96;419,67;520,11;521,705;535,5;NA;161;472;446,7;NA
"04-11-2015";NA;471;460;360;291;232;159;NA;384,97;326,31;274,82;413,515;587,47;366,745;460,31;466,285;509;611,41;408,33;510,07;505,375;439,225;401,74;467,8;443,9;413,055;513,36;519,09;552,25;NA;159;471;446;NA
"05-11-2015";NA;475;471;367;293;231;155;NA;387,57;324,27;289,07;424,51;600,79;372,705;477,72;472,445;490,565;600,405;394,01;510,99;510,755;444,735;409,16;469,1;434,83;418,505;504,6;512,005;572,25;NA;155;475;446;NA
"06-11-2015";NA;478;478;370;293;231;153;NA;383,32;328,455;301,64;426,485;600,52;384,77;492,53;466,97;479,505;583,53;387,66;510,27;516,015;446,055;403,33;467,76;427,53;424,185;498,69;503,82;575,32;NA;153;478;448,6;NA
"07-11-2015";NA;483;484;374;293;228;153;NA;372,03;322,56;315,61;427,785;592,57;397,555;511,22;455,835;482,335;545,675;388,23;509,91;525,335;447,77;403,86;469,47;422,92;422,98;488,28;484,61;580,95;NA;153;484;450,7;NA
"08-11-2015";NA;490;487;381;292;225;154;NA;375,33;312,225;322,32;416,15;566,48;408,085;531,35;442,395;492,4;497,38;394,555;501,325;527,315;450,74;403,75;471,59;414,44;410,27;476,09;452,945;581,61;NA;154;490;449,7;NA
"09-11-2015";NA;495;484;385;292;221;156;NA;373,69;294,75;332,07;407,56;538,7;414,335;539,33;418,62;510,055;450,05;418,015;492,655;544,915;474,72;401,47;478,07;406,58;389,455;459,63;421,895;599,98;NA;156;495;445,6;NA
"10-11-2015";NA;497;477;387;296;220;157;NA;371,98;268,325;321,1;392,05;511,3;411,345;543,27;391,93;534,035;385,55;448,835;500,57;557,88;460,73;398,53;471,11;395,18;379,14;442,22;394,25;614,03;NA;157;497;436,9;NA
"11-11-2015";NA;496;471;389;300;220;159;NA;371,87;250,66;318,96;374,765;485,92;405,74;536,16;373,605;549,815;328,805;479,235;495,875;547,56;441,76;399,72;456,62;381,76;375,265;436,16;378,485;621,82;NA;159;496;429;NA
"12-11-2015";NA;497;467;387;303;222;164;NA;363,66;247,09;315,22;364,12;477,77;406,995;530,17;366,15;560,085;307,835;516,515;488,2;534,38;430,195;404,29;438,19;374,81;372,28;435,18;377,265;624,49;NA;164;497;424,9;NA
"13-11-2015";NA;502;470;387;307;223;168;NA;372,75;253,7;309,52;364,1;484,47;408,78;527,1;370,695;573,35;322,025;546,225;476,825;526,72;422,5;421,85;427,37;388,2;379,64;440,4;389,12;618,17;NA;168;502;427,2;NA
"14-11-2015";NA;505;474;385;305;223;169;NA;383,77;284,845;304,95;366,695;501,49;421,12;528,88;383,005;577,405;352,625;558,965;458,05;516,755;426,975;420,28;424,7;405,3;386,645;462,71;416,985;604,31;NA;169;505;435,3;NA
"15-11-2015";NA;504;478;382;301;223;171;NA;389,89;323,09;312,96;372,415;517,94;436,735;530,3;396,715;609,11;387,365;570,14;473,19;497,98;438,68;425,5;406,66;429,4;394,115;488,17;447,61;590,45;NA;171;504;445,1;NA
"16-11-2015";NA;502;482;381;298;222;171;NA;393,87;353,455;321,99;382,34;536,85;455,44;531,89;411,76;648,93;415,4;569,215;490,305;493,31;466,99;435,37;410,57;464,06;400,575;501,9;467,36;569;NA;171;502;454,4;NA
"17-11-2015";NA;500;481;381;296;221;170;NA;396,23;367,5;327,16;395,865;559,97;467,235;534,01;417,185;690,785;444,895;561,725;499,025;497,54;459,635;447,61;426,83;497,87;410,05;499,9;497,27;555,24;NA;170;500;464,1;NA
